user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days
U001596,2025-06-15,2,value,web,referral,2026-01-29,7,medium,229
U001597,2025-10-17,1,regular,web,search,2026-01-30,3,medium,105
U001598,2025-11-03,1,regular,web,search,2025-12-24,2,low,88
U001599,2025-12-03,3,regular,web,search,2026-01-04,1,low,58
U001600,2025-10-29,2,value,mobile,referral,2026-01-27,2,low,93
U001601,2025-07-19,2,premium,web,organic,2026-01-29,6,high,195
U001602,2025-11-06,2,regular,mobile,search,2026-01-30,2,medium,85
U001603,2025-11-28,3,regular,mobile,search,2026-01-26,2,medium,63
U001604,2025-07-23,2,regular,web,paid_social,2026-01-30,6,high,191
U001605,2025-06-05,3,premium,web,search,2026-01-29,7,high,239
U001606,2025-12-14,3,premium,mobile,paid_social,2026-01-30,1,medium,47
U001607,2025-06-11,2,regular,web,search,2026-01-30,7,high,233
U001608,2025-10-01,2,regular,web,paid_social,2026-01-29,3,medium,121
U001609,2025-07-03,2,value,mobile,paid_social,2026-01-29,6,high,211
U001610,2025-06-05,2,regular,mobile,paid_social,2026-01-30,7,high,239
U001611,2025-11-15,2,regular,mobile,referral,2026-01-30,2,medium,76
U001612,2025-06-10,2,value,web,search,2025-12-04,6,medium,234
U001613,2025-10-20,2,value,web,organic,2026-01-28,3,low,102
U001614,2025-10-25,1,premium,web,paid_social,2026-01-29,3,high,97
U001615,2025-05-20,2,premium,mobile,organic,2026-01-30,8,high,255
U001616,2025-06-17,1,premium,web,organic,2026-01-30,7,high,227
U001617,2025-11-20,2,regular,web,referral,2026-01-28,2,medium,71
U001618,2025-09-09,2,regular,web,search,2025-10-11,1,low,143
U001619,2025-06-04,3,regular,mobile,search,2026-01-04,7,high,240
U001620,2026-01-08,1,value,mobile,email,2026-01-30,1,low,22
U001621,2025-07-10,2,value,web,organic,2026-01-30,5,medium,204
U001622,2025-05-06,2,premium,web,organic,2026-01-29,7,high,269
U001623,2025-12-22,1,value,web,organic,2026-01-30,1,low,39
U001624,2025-05-09,1,regular,web,organic,2025-07-08,1,low,266
U001625,2025-09-20,1,regular,web,paid_social,2026-01-29,3,medium,132
U001626,2026-01-09,1,regular,web,paid_social,2026-01-30,1,low,21
U001627,2025-09-27,2,value,mobile,search,2026-01-29,3,low,125
U001628,2025-09-28,2,regular,mobile,organic,2026-01-30,4,medium,124
U001629,2025-08-10,2,value,mobile,search,2025-12-04,4,low,173
U001630,2025-06-05,1,regular,mobile,organic,2026-01-30,7,high,239
U001631,2025-09-25,1,value,web,paid_social,2025-12-20,3,low,127
U001632,2025-12-16,1,regular,web,paid_social,2026-01-29,1,low,45
U001633,2025-05-27,2,regular,web,organic,2026-01-28,6,high,248
U001634,2025-12-11,2,value,mobile,referral,2026-01-02,1,low,50
U001635,2025-08-17,2,value,web,paid_social,2026-01-26,5,medium,166
U001636,2025-09-16,1,regular,web,organic,2026-01-29,4,high,136
U001637,2025-06-15,1,value,web,paid_social,2025-08-18,1,low,229
U001638,2025-10-08,3,value,web,paid_social,2025-12-05,2,low,114
U001639,2025-06-19,1,regular,mobile,organic,2026-01-30,6,high,225
U001640,2025-07-12,1,premium,mobile,organic,2026-01-30,6,high,202
U001641,2025-11-02,1,regular,web,paid_social,2026-01-07,2,medium,89
U001642,2025-05-17,3,regular,mobile,email,2025-09-15,4,medium,258
U001643,2025-08-25,2,premium,web,search,2026-01-29,5,high,158
U001644,2025-10-01,2,regular,web,search,2025-11-29,2,low,121
U001645,2025-06-07,3,regular,web,paid_social,2026-01-30,7,high,237
U001646,2025-07-17,1,regular,mobile,search,2026-01-26,5,high,197
U001647,2025-07-30,3,value,mobile,organic,2026-01-28,5,medium,184
U001648,2025-10-18,1,value,web,search,2026-01-23,2,low,104
U001649,2026-01-05,2,regular,mobile,email,2026-01-30,1,low,25
U001650,2025-11-30,2,value,web,referral,2025-12-24,1,low,61
U001651,2025-06-21,2,regular,web,email,2026-01-29,7,high,223
U001652,2025-05-09,3,value,mobile,organic,2025-10-06,5,low,266
U001653,2025-05-18,1,regular,mobile,search,2026-01-30,8,high,257
U001654,2025-10-01,3,value,mobile,paid_social,2026-01-30,3,low,121
U001655,2025-06-13,2,regular,mobile,organic,2026-01-30,7,high,231
U001656,2025-07-02,2,regular,web,organic,2025-11-04,2,medium,212
U001657,2025-12-03,3,value,mobile,referral,2025-12-30,0,low,58
U001658,2025-12-10,1,value,mobile,paid_social,2026-01-26,1,low,51
U001659,2025-12-01,3,value,web,paid_social,2026-01-27,1,low,60
U001660,2025-07-07,2,regular,web,organic,2026-01-29,6,high,207
U001661,2025-10-07,2,value,mobile,search,2026-01-29,3,low,115
U001662,2025-10-05,1,regular,web,organic,2026-01-29,3,high,117
U001663,2025-06-20,2,value,web,organic,2026-01-28,7,medium,224
U001664,2025-09-20,2,value,mobile,search,2026-01-30,4,medium,132
U001665,2025-09-13,2,regular,mobile,organic,2026-01-30,4,high,139
U001666,2025-08-12,1,regular,mobile,email,2026-01-28,5,high,171
U001667,2025-11-09,1,value,mobile,search,2026-01-30,2,low,82
U001668,2025-10-22,3,premium,web,organic,2026-01-27,3,high,100
U001669,2025-09-15,1,value,mobile,organic,2025-10-12,1,low,137
U001670,2025-11-03,2,value,web,paid_social,2026-01-30,2,low,88
U001671,2025-11-12,3,regular,mobile,organic,2026-01-27,2,medium,79
U001672,2025-09-24,1,regular,web,organic,2025-10-11,1,low,128
U001673,2025-07-11,1,regular,mobile,search,2026-01-30,4,high,203
U001674,2025-11-11,2,value,mobile,organic,2026-01-09,1,low,80
U001675,2025-11-01,1,premium,mobile,paid_social,2026-01-30,2,high,90
U001676,2026-01-06,2,regular,web,search,2026-01-28,0,low,24
U001677,2025-06-11,2,premium,web,organic,2026-01-29,7,high,233
U001678,2025-08-18,2,regular,web,referral,2026-01-28,4,high,165
U001679,2025-12-22,2,premium,web,search,2026-01-13,1,low,39
U001680,2025-09-11,2,regular,mobile,paid_social,2025-11-07,1,medium,141
U001681,2025-12-27,2,value,web,organic,2026-01-28,1,low,34
U001682,2025-05-08,1,regular,mobile,paid_social,2026-01-30,8,high,267
U001683,2025-05-13,2,regular,web,organic,2025-08-14,3,low,262
U001684,2025-11-20,3,regular,web,search,2026-01-28,2,medium,71
U001685,2025-08-02,2,regular,mobile,organic,2026-01-30,5,high,181
U001686,2025-09-12,2,value,web,email,2026-01-13,3,medium,140
U001687,2025-08-20,2,regular,web,organic,2026-01-30,5,high,163
U001688,2025-08-15,1,value,web,email,2026-01-26,5,medium,168
U001689,2025-12-26,1,premium,web,email,2026-01-30,1,medium,35
U001690,2025-05-28,1,value,mobile,search,2026-01-30,8,medium,247
U001691,2025-11-14,3,value,web,organic,2026-01-26,2,low,77
U001692,2025-12-14,1,regular,web,search,2026-01-30,1,medium,47
U001693,2025-10-17,3,regular,mobile,email,2026-01-27,3,medium,105
U001694,2025-08-12,1,regular,web,paid_social,2026-01-30,5,high,171
U001695,2025-06-14,2,premium,mobile,search,2026-01-29,7,high,230
U001696,2025-10-23,2,value,nan,organic,2026-01-22,3,low,99
U001697,2025-08-30,2,regular,mobile,referral,2026-01-29,5,high,153
U001698,2025-06-11,3,value,web,organic,2025-07-10,1,low,233
U001699,2025-08-03,3,regular,web,organic,2026-01-29,4,high,180
U001700,2026-01-01,3,regular,mobile,organic,2026-01-30,1,low,29
U001701,2025-07-10,1,value,mobile,search,2025-09-05,1,low,204
U001702,2025-06-18,3,regular,mobile,referral,2026-01-30,7,high,226
U001703,2025-10-23,1,regular,mobile,referral,2026-01-30,3,medium,99
U001704,2025-06-24,3,value,web,organic,2026-01-30,7,medium,220
U001705,2025-12-21,2,premium,mobile,search,2026-01-28,1,medium,40
U001706,2025-12-06,2,regular,mobile,referral,2026-01-30,1,medium,55
U001707,2026-01-06,1,value,web,search,2026-01-28,1,low,24
U001708,2025-12-20,1,regular,web,organic,2026-01-30,1,medium,41
U001709,2025-07-05,1,value,web,search,2025-10-07,3,low,209
U001710,2025-06-27,3,value,mobile,paid_social,2026-01-29,6,medium,217
U001711,2025-07-30,3,regular,web,email,2026-01-30,6,high,184
U001712,2025-08-30,3,value,web,paid_social,2026-01-30,5,medium,153
U001713,2025-12-11,1,value,mobile,organic,2026-01-26,1,low,50
U001714,2025-11-05,2,regular,mobile,paid_social,2026-01-05,2,low,86
U001715,2025-10-13,2,value,web,organic,2026-01-29,3,low,109
U001716,2025-12-11,2,regular,mobile,referral,2026-01-10,0,low,50
U001717,2025-10-14,2,regular,web,search,2026-01-30,3,medium,108
U001718,2025-08-08,2,value,mobile,organic,2026-01-30,5,medium,175
U001719,2025-08-16,2,regular,web,search,2026-01-29,5,high,167
U001720,2025-09-11,1,value,web,organic,2025-10-16,1,low,141
U001721,2025-05-27,2,regular,mobile,organic,2026-01-30,7,high,248
U001722,2025-11-07,2,value,web,search,2026-01-02,2,low,84
U001723,2025-10-15,1,premium,web,paid_social,2026-01-29,2,high,107
U001724,2025-11-04,3,value,web,referral,2026-01-29,2,low,87
U001725,2025-09-16,2,regular,mobile,search,2026-01-29,4,high,136
U001726,2025-11-17,3,value,mobile,organic,2026-01-29,2,low,74
U001727,2025-12-29,2,value,mobile,search,2026-01-28,1,low,32
U001728,2025-09-25,2,regular,mobile,search,2026-01-27,4,medium,127
U001729,2025-08-24,2,regular,mobile,organic,2026-01-27,5,high,159
U001730,2025-05-31,3,premium,web,referral,2026-01-30,7,high,244
U001731,2025-11-16,2,value,web,email,2025-12-17,1,low,75
U001732,2025-12-17,2,value,mobile,organic,2026-01-27,1,low,44
U001733,2025-10-27,1,value,mobile,referral,2026-01-29,3,low,95
U001734,2025-12-08,2,value,mobile,paid_social,2026-01-29,1,low,53
U001735,2025-12-07,1,premium,mobile,organic,2026-01-30,1,medium,54
U001736,2025-11-21,1,premium,web,paid_social,2026-01-30,2,high,70
U001737,2025-09-08,1,premium,mobile,organic,2026-01-30,4,high,144
U001738,2025-05-30,2,value,mobile,organic,2026-01-30,8,medium,245
U001739,2025-05-05,1,regular,mobile,email,,1,low,270
U001740,2025-06-25,2,regular,mobile,paid_social,2026-01-20,6,high,219
U001741,2025-08-21,3,value,mobile,organic,2026-01-30,5,medium,162
U001742,2025-11-07,3,regular,mobile,search,2026-01-30,2,medium,84
U001743,2025-08-27,2,value,web,email,2026-01-20,5,medium,156
U001744,2025-05-10,2,value,mobile,search,2026-01-26,8,medium,265
U001745,2025-06-26,2,premium,web,email,2026-01-30,7,high,218
U001746,2026-01-05,2,value,web,referral,2026-01-30,1,low,25
U001747,2026-01-07,2,premium,web,search,2026-01-30,1,low,23
U001748,2025-08-07,1,value,web,paid_social,2026-01-30,5,medium,176
U001749,2025-11-23,3,value,web,paid_social,2026-01-15,1,low,68
U001750,2025-11-01,1,value,mobile,paid_social,2026-01-02,1,low,90
U001751,2025-12-24,3,value,mobile,search,2026-01-24,1,low,37
U001752,2025-12-13,2,regular,mobile,organic,2026-01-23,1,low,48
U001753,2025-10-09,1,value,web,organic,2026-01-29,3,low,113
U001754,2025-08-12,2,regular,web,paid_social,2025-10-07,1,low,171
U001755,2025-10-09,1,premium,mobile,paid_social,2026-01-30,3,high,113
U001756,2025-07-24,3,value,mobile,paid_social,2026-01-15,6,medium,190
U001757,2025-07-31,2,value,web,paid_social,2026-01-30,5,medium,183
U001758,2025-10-04,1,regular,mobile,organic,2026-01-30,3,high,118
U001759,2025-09-25,1,regular,mobile,organic,2026-01-30,4,medium,127
U001760,2025-09-27,3,regular,mobile,referral,2026-01-30,3,medium,125
U001761,2025-08-09,2,value,mobile,search,2026-01-29,5,medium,174
U001762,2025-08-15,3,regular,mobile,referral,2026-01-28,5,high,168
U001763,2025-05-07,3,regular,mobile,organic,2026-01-30,8,high,268
U001764,2025-10-03,2,value,web,search,2025-12-29,3,low,119
U001765,2025-09-26,2,value,web,email,2025-12-29,3,low,126
U001766,2025-12-25,2,premium,web,organic,2026-01-27,1,medium,36
U001767,2025-09-08,3,value,mobile,organic,2025-10-09,1,low,144
U001768,2025-08-30,1,value,mobile,paid_social,2025-10-30,1,low,153
U001769,2025-05-21,2,value,web,paid_social,2026-01-30,7,medium,254
U001770,2025-06-23,1,regular,mobile,email,2026-01-29,7,high,221
U001771,2025-07-28,2,regular,nan,email,2025-11-02,3,medium,186
U001772,2025-08-07,2,value,web,paid_social,2026-01-29,5,medium,176
U001773,2025-08-04,2,regular,mobile,organic,2025-12-27,5,high,179
U001774,2025-08-11,2,regular,web,search,2025-09-13,1,low,172
U001775,2025-11-13,2,value,web,referral,2026-01-26,2,low,78
U001776,2025-06-06,1,premium,web,search,2026-01-30,6,high,238
U001777,2025-07-27,2,value,web,email,2026-01-08,5,medium,187
U001778,2025-06-14,3,value,mobile,paid_social,2025-07-10,1,low,230
U001779,2025-07-21,2,premium,mobile,organic,2026-01-30,6,high,193
U001780,2025-10-23,2,regular,mobile,search,2026-01-30,3,medium,99
U001781,2025-05-16,3,value,mobile,paid_social,2026-01-30,8,medium,259
U001782,2025-07-29,1,regular,web,organic,2025-09-13,1,low,185
U001783,2025-05-10,2,regular,mobile,search,2026-01-28,7,high,265
U001784,2025-12-30,1,value,web,paid_social,2026-01-24,1,low,31
U001785,2025-11-03,3,regular,web,organic,2026-01-30,2,medium,88
U001786,2025-07-05,2,regular,mobile,search,2026-01-30,5,high,209
U001787,2025-06-23,2,value,web,paid_social,2025-09-24,3,low,221
U001788,2025-05-29,1,regular,web,paid_social,2025-07-27,2,low,246
U001789,2025-08-31,1,value,nan,search,2026-01-27,5,medium,152
U001790,2025-11-10,2,value,mobile,email,2026-01-15,2,low,81
U001791,2025-09-28,2,premium,web,email,2026-01-27,4,high,124
U001792,2025-12-12,3,regular,web,search,2026-01-30,1,low,49
U001793,2025-07-30,3,regular,mobile,organic,2026-01-30,6,high,184
U001794,2025-07-13,2,regular,web,paid_social,2025-11-08,4,medium,201
U001795,2025-09-01,2,regular,mobile,organic,2025-09-28,1,low,151
U001796,2025-06-24,3,value,web,referral,2025-12-21,5,medium,220
U001797,2026-01-04,2,premium,mobile,paid_social,2026-01-26,1,low,26
U001798,2025-06-20,2,regular,mobile,search,2026-01-30,6,high,224
U001799,2025-09-02,3,regular,web,search,2026-01-30,4,high,150
U001800,2025-09-13,1,regular,mobile,search,2026-01-30,4,high,139
U001801,2025-05-19,3,value,web,email,2026-01-30,8,medium,256
U001802,2025-08-30,1,value,mobile,organic,2026-01-29,4,medium,153
U001803,2025-08-27,2,value,mobile,email,2025-12-29,4,low,156
U001804,2025-07-09,3,value,mobile,organic,2026-01-30,5,medium,205
U001805,2025-06-06,2,regular,mobile,paid_social,2026-01-30,7,high,238
U001806,2025-05-16,2,premium,mobile,email,2026-01-29,7,high,259
U001807,2025-05-07,2,value,mobile,search,2026-01-19,7,medium,268
U001808,2025-09-02,1,value,web,organic,2026-01-28,3,low,150
U001809,2025-05-27,1,regular,mobile,referral,2026-01-30,8,high,248
U001810,2025-12-31,2,value,mobile,referral,2026-01-30,1,low,30
U001811,2025-07-05,2,premium,mobile,organic,2026-01-27,6,high,209
U001812,2025-10-15,2,value,web,search,2026-01-30,2,low,107
U001813,2025-10-21,1,value,web,referral,2026-01-29,3,low,101
U001814,2025-09-06,3,value,mobile,organic,2026-01-30,4,medium,146
U001815,2025-12-12,2,premium,mobile,paid_social,2026-01-29,1,medium,49
U001816,2025-06-01,2,value,web,search,2026-01-29,7,medium,243
U001817,2025-07-02,2,regular,web,organic,2026-01-30,6,high,212
U001818,2025-07-07,1,value,web,referral,2026-01-28,6,medium,207
U001819,2025-06-07,2,value,web,organic,2025-11-05,3,low,237
U001820,2025-07-17,2,premium,mobile,email,2026-01-30,6,high,197
U001821,2025-07-22,1,value,web,search,2026-01-27,6,medium,192
U001822,2025-11-12,3,value,web,search,2026-01-28,2,low,79
U001823,2025-07-19,3,regular,web,search,2026-01-28,6,high,195
U001824,2025-12-11,2,premium,web,search,2026-01-30,1,medium,50
U001825,2025-11-14,3,value,mobile,referral,2026-01-20,2,low,77
U001826,2025-12-17,3,value,web,paid_social,2026-01-16,1,low,44
U001827,2025-05-31,2,premium,web,paid_social,2026-01-28,8,high,244
U001828,2026-01-07,2,regular,web,search,2026-01-30,1,low,23
U001829,2025-10-06,2,premium,mobile,organic,2026-01-30,3,high,116
U001830,2026-01-06,2,regular,mobile,organic,2026-01-25,0,low,24
U001831,2025-08-02,1,regular,web,paid_social,2025-12-02,4,medium,181
U001832,2025-12-30,1,regular,mobile,search,2026-01-29,1,low,31
U001833,2025-09-29,2,value,web,search,2026-01-28,4,low,123
U001834,2025-05-23,3,regular,mobile,search,2026-01-30,7,high,252
U001835,2025-08-15,3,regular,web,search,2026-01-30,4,high,168
U001836,2025-06-08,2,premium,mobile,paid_social,2026-01-30,6,high,236
U001837,2025-12-27,1,regular,mobile,paid_social,2026-01-29,1,low,34
U001838,2025-07-20,2,value,web,email,2025-11-13,4,medium,194
U001839,2025-06-29,2,regular,web,organic,2026-01-30,7,high,215
U001840,2025-09-20,3,regular,web,search,2026-01-27,4,medium,132
U001841,2025-08-19,3,regular,web,organic,2026-01-29,5,high,164
U001842,2025-05-29,3,regular,web,referral,2026-01-29,8,high,246
U001843,2025-11-25,3,regular,web,paid_social,2026-01-29,2,medium,66
U001844,2025-12-03,3,value,mobile,search,2026-01-30,1,low,58
U001845,2025-11-07,2,regular,web,referral,2026-01-02,1,medium,84
U001846,2025-10-06,1,regular,mobile,search,2025-12-09,1,medium,116
U001847,2025-08-14,1,premium,web,organic,2026-01-29,5,high,169
U001848,2025-09-18,2,regular,web,search,2026-01-30,4,medium,134
U001849,2025-09-12,2,regular,web,organic,2025-10-08,1,low,140
U001850,2025-06-15,1,regular,mobile,referral,2025-09-14,2,medium,229
U001851,2025-05-25,3,regular,web,paid_social,2026-01-30,8,high,250
U001852,2025-07-07,1,value,web,paid_social,2026-01-30,6,medium,207
U001853,2025-08-27,3,premium,mobile,referral,2026-01-30,4,high,156
U001854,2025-06-14,3,premium,mobile,referral,2026-01-30,6,high,230
U001855,2025-05-31,2,regular,mobile,search,2026-01-30,7,high,244
U001856,2025-12-04,2,regular,web,organic,2026-01-29,1,medium,57
U001857,2025-08-07,2,value,web,search,2026-01-28,5,medium,176
U001858,2025-09-28,2,regular,mobile,email,2026-01-29,3,high,124
U001859,2025-09-13,1,regular,mobile,email,2026-01-30,4,high,139
U001860,2025-11-05,3,regular,mobile,paid_social,2026-01-29,1,medium,86
U001861,2025-11-06,2,value,web,organic,2026-01-29,2,low,85
U001862,2025-07-18,2,regular,web,organic,2026-01-29,6,high,196
U001863,2025-12-03,2,value,mobile,referral,2026-01-27,1,low,58
U001864,2025-08-06,2,regular,mobile,organic,2026-01-24,5,high,177
U001865,2025-11-30,2,regular,web,paid_social,2026-01-30,1,medium,61
U001866,2025-08-14,2,value,mobile,search,2026-01-30,5,medium,169
U001867,2025-06-01,1,regular,mobile,organic,2026-01-29,8,high,243
U001868,2025-11-11,2,regular,web,paid_social,2026-01-30,2,medium,80
U001869,2025-05-12,2,regular,web,email,2026-01-30,8,high,263
U001870,2025-11-14,2,value,mobile,paid_social,2026-01-30,2,low,77
U001871,2025-05-15,1,regular,web,search,2026-01-30,8,high,260
U001872,2025-06-25,2,value,mobile,search,2026-01-24,7,medium,219
U001873,2025-10-03,2,regular,mobile,email,2026-01-30,3,medium,119
U001874,2025-12-27,2,regular,web,search,2026-01-27,1,low,34
U001875,2025-08-15,1,value,mobile,search,2025-09-11,0,low,168
U001876,2025-06-04,1,regular,web,paid_social,2026-01-30,7,high,240
U001877,2025-07-02,2,regular,web,organic,2026-01-30,6,high,212
U001878,2025-12-15,1,regular,mobile,organic,2026-01-28,1,low,46
U001879,2025-11-03,2,value,mobile,referral,2026-01-30,2,low,88
U001880,2025-05-30,3,value,web,paid_social,2026-01-29,8,medium,245
U001881,2025-08-09,2,regular,mobile,organic,2026-01-30,5,high,174
U001882,2025-07-10,3,value,mobile,organic,2026-01-30,6,medium,204
U001883,2025-06-18,1,regular,mobile,email,2026-01-28,6,high,226
U001884,2025-12-03,1,value,mobile,paid_social,2026-01-30,1,low,58
U001885,2025-10-07,2,value,web,paid_social,2026-01-30,3,medium,115
U001886,2025-06-19,3,regular,web,organic,2025-12-17,5,high,225
U001887,2025-10-15,3,value,mobile,email,2026-01-30,3,low,107
U001888,2025-08-16,1,regular,web,referral,2025-10-15,0,low,167
U001889,2025-05-20,3,value,mobile,search,2025-08-19,3,low,255
U001890,2025-08-25,2,regular,web,organic,2026-01-27,5,high,158
U001891,2025-06-20,2,regular,web,paid_social,2025-10-25,4,medium,224
U001892,2025-07-05,1,regular,web,referral,2026-01-30,6,high,209
U001893,2025-12-11,3,regular,web,referral,2026-01-28,1,low,50
U001894,2025-10-30,1,value,web,email,2026-01-30,2,low,92
U001895,2025-06-07,3,regular,mobile,paid_social,2026-01-30,7,high,237
U001896,2025-12-04,2,value,mobile,organic,2026-01-25,1,low,57
U001897,2025-09-26,2,regular,web,search,2025-11-24,2,medium,126
U001898,2025-12-10,2,value,web,referral,2026-01-30,1,low,51
U001899,2025-11-08,3,regular,mobile,organic,2026-01-29,2,medium,83
U001900,2025-07-29,1,value,web,organic,2026-01-29,6,medium,185
U001901,2025-09-16,1,premium,web,paid_social,2026-01-30,4,high,136
U001902,2025-09-15,2,regular,web,search,2025-11-08,2,medium,137
U001903,2025-11-01,2,regular,mobile,referral,2026-01-30,2,medium,90
U001904,2025-07-06,1,value,mobile,organic,2026-01-29,6,medium,208
U001905,2025-07-27,1,value,mobile,organic,2026-01-30,5,medium,187
U001906,2025-07-05,2,value,mobile,organic,2026-01-22,6,medium,209
U001907,2025-07-18,1,premium,mobile,paid_social,2026-01-30,6,high,196
U001908,2025-06-14,1,regular,web,paid_social,2026-01-26,7,high,230
U001909,2025-05-14,3,value,web,search,2026-01-30,8,medium,261
U001910,2025-12-26,2,regular,web,search,2026-01-29,1,low,35
U001911,2025-05-23,3,regular,web,organic,2025-07-22,2,low,252
U001912,2025-12-13,3,value,mobile,paid_social,2026-01-30,1,low,48
U001913,2025-05-05,1,regular,web,email,2026-01-29,8,high,270
U001914,2025-11-16,2,value,web,paid_social,2026-01-22,2,low,75
U001915,2025-07-26,2,value,web,organic,2025-10-25,3,low,188
U001916,2025-09-11,2,regular,mobile,paid_social,2026-01-29,4,high,141
U001917,2025-07-14,1,value,mobile,organic,2025-12-31,6,medium,200
U001918,2025-09-05,1,premium,mobile,organic,2026-01-30,4,high,147
U001919,2025-08-26,1,regular,web,organic,2025-10-18,2,low,157
U001920,2025-09-14,2,regular,web,organic,2026-01-15,4,high,138
U001921,2025-08-11,3,regular,mobile,organic,2026-01-27,5,high,172
U001922,2025-09-16,2,premium,mobile,referral,2026-01-30,4,high,136
U001923,2025-11-28,2,value,mobile,organic,2026-01-28,1,low,63
U001924,2025-08-22,3,regular,web,paid_social,2025-11-17,3,medium,161
U001925,2025-08-03,2,regular,web,email,2026-01-27,5,high,180
U001926,2025-06-07,1,premium,mobile,search,2026-01-30,7,high,237
U001927,2025-08-03,3,value,mobile,search,2026-01-24,4,medium,180
U001928,2025-06-05,2,regular,nan,paid_social,2025-12-28,6,high,239
U001929,2025-06-19,1,regular,web,organic,2026-01-30,6,high,225
U001930,2025-12-30,2,value,web,search,2026-01-30,1,low,31
U001931,2025-05-27,3,premium,web,search,2026-01-29,8,high,248
U001932,2025-09-02,2,value,mobile,referral,2025-10-01,0,low,150
U001933,2025-11-30,2,value,web,referral,2026-01-26,1,low,61
U001934,2025-12-30,1,regular,web,referral,2026-01-30,1,low,31
U001935,2025-06-10,1,regular,nan,paid_social,2025-12-07,5,high,234
U001936,2025-06-15,1,value,mobile,search,2026-01-30,7,medium,229
U001937,2025-08-06,2,value,web,referral,2025-08-30,0,low,177
U001938,2025-09-21,3,value,web,referral,2026-01-22,4,medium,131
U001939,2025-12-31,1,regular,mobile,search,2026-01-30,0,low,30
U001940,2025-06-26,2,premium,mobile,email,2026-01-30,7,high,218
U001941,2025-06-15,1,regular,mobile,referral,2026-01-30,7,high,229
U001942,2025-07-07,1,value,nan,search,2025-10-08,2,low,207
U001943,2025-12-10,2,regular,web,organic,2026-01-28,1,low,51
U001944,2025-05-12,2,premium,mobile,organic,,1,low,263
U001945,2025-08-08,2,regular,mobile,paid_social,2026-01-23,4,high,175
U001946,2025-06-03,2,value,web,organic,2025-08-27,2,low,241
U001947,2025-06-13,2,value,mobile,search,2025-09-11,3,low,231
U001948,2025-12-21,1,premium,web,paid_social,2026-01-30,1,medium,40
U001949,2025-05-05,1,premium,web,referral,2026-01-30,6,high,270
U001950,2025-07-24,3,value,web,referral,2026-01-30,6,medium,190
U001951,2025-12-20,3,regular,web,paid_social,2026-01-29,1,low,41
U001952,2025-10-04,3,value,mobile,search,2025-12-08,2,low,118
U001953,2025-05-23,3,value,web,organic,2026-01-26,8,medium,252
U001954,2025-08-29,2,regular,mobile,paid_social,2026-01-30,4,high,154
U001955,2026-01-03,3,regular,web,organic,2026-01-30,1,low,27
U001956,2025-08-13,2,regular,web,search,2026-01-30,4,high,170
U001957,2025-09-14,1,premium,web,email,2026-01-30,4,high,138
U001958,2025-09-15,1,regular,web,search,2026-01-15,4,medium,137
U001959,2025-10-17,1,value,mobile,paid_social,2026-01-25,3,low,105
U001960,2025-06-20,1,regular,mobile,paid_social,2026-01-29,7,high,224
U001961,2025-12-01,2,regular,web,referral,2026-01-30,1,medium,60
U001962,2026-01-08,2,regular,mobile,search,2026-01-30,1,low,22
U001963,2025-06-09,3,premium,mobile,search,2026-01-28,6,high,235
U001964,2025-11-26,2,regular,mobile,organic,2026-01-29,2,medium,65
U001965,2025-11-26,1,value,web,paid_social,2026-01-23,2,low,65
U001966,2025-11-07,2,value,web,organic,2026-01-02,1,low,84
U001967,2025-08-06,2,regular,mobile,search,2026-01-30,5,high,177
U001968,2025-08-30,1,premium,mobile,paid_social,2026-01-29,5,high,153
U001969,2025-12-01,2,value,web,organic,2026-01-30,1,low,60
U001970,2025-06-12,2,value,mobile,search,2026-01-05,6,medium,232
U001971,2025-11-29,2,regular,web,organic,2026-01-30,1,medium,62
U001972,2025-12-22,3,value,mobile,organic,2026-01-25,1,low,39
U001973,2025-10-23,3,value,web,organic,2026-01-27,3,low,99
U001974,2025-07-29,2,premium,mobile,organic,2025-12-27,5,high,185
U001975,2025-09-22,1,regular,web,email,2026-01-30,4,high,130
U001976,2025-05-17,3,premium,web,email,2026-01-30,8,high,258
U001977,2025-12-24,2,regular,mobile,paid_social,2026-01-30,1,low,37
U001978,2025-07-29,1,value,web,paid_social,2026-01-30,5,medium,185
U001979,2025-05-19,2,premium,mobile,paid_social,2026-01-30,8,high,256
U001980,2025-11-20,2,value,mobile,referral,2026-01-13,1,low,71
U001981,2025-10-17,2,value,web,search,2026-01-30,3,low,105
U001982,2025-10-08,1,premium,web,organic,2026-01-30,3,high,114
U001983,2025-05-18,2,regular,mobile,paid_social,2026-01-30,8,high,257
U001984,2025-11-09,1,premium,mobile,email,2026-01-30,2,medium,82
U001985,2025-10-11,1,value,mobile,organic,2026-01-28,3,low,111
U001986,2025-11-20,1,premium,web,search,2026-01-15,2,medium,71
U001987,2025-11-28,3,regular,mobile,search,2026-01-30,1,medium,63
U001988,2025-06-27,2,regular,web,search,2026-01-29,6,high,217
U001989,2025-06-26,2,premium,nan,paid_social,2026-01-30,7,high,218
U001990,2025-12-22,2,regular,web,search,2026-01-29,1,low,39
U001991,2025-09-15,3,regular,web,email,2026-01-10,3,medium,137
U001992,2025-08-22,2,regular,mobile,referral,2025-10-23,2,low,161
U001993,2025-07-16,3,regular,mobile,organic,2026-01-30,6,high,198
U001994,2025-10-12,2,premium,web,referral,2026-01-30,3,high,110
