user_id,avg_minutes_4w,last_week_minutes,payment_failures_4w,active_days_4w,usage_trend,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days,will_churn_14d,days_since_last_activity
U000210,104.76399999999998,62.040000000000006,0.0,6.4,0.5921881562368754,2025-11-16,2,regular,mobile,paid_social,2026-01-30,2,medium,75,1,-4.0
U000211,69.188,0.0,0.0,6.6,0.0,2025-07-09,3,value,web,organic,2026-01-25,6,medium,205,1,1.0
U000212,56.976,18.88,0.0,6.4,0.3313675933726481,2025-10-31,2,value,mobile,search,2026-01-28,2,low,91,1,-2.0
U000213,109.71599999999998,105.06,0.0,6.6,0.9575631630755771,2025-11-19,1,regular,mobile,paid_social,2026-01-30,2,medium,72,1,-4.0
U000214,20.107999999999997,0.0,0.0,6.6,0.0,2025-08-25,2,value,web,search,2026-01-25,5,medium,158,1,1.0
U000215,44.839999999999996,27.43,0.0,6.4,0.6117305976806423,2025-11-05,2,value,mobile,search,2026-01-30,2,low,86,1,-4.0
U000216,55.592,13.78,0.0,6.6,0.24787739243056553,2025-07-12,2,value,mobile,organic,2026-01-28,6,medium,202,1,-2.0
U000217,134.626,85.47,0.0,6.6,0.6348699359707635,2025-05-24,2,regular,web,search,2026-01-30,8,high,251,1,-4.0
U000218,73.088,81.95,0.0,6.6,1.1212510945709284,2025-05-29,1,value,mobile,organic,2026-01-30,8,high,246,1,-4.0
U000219,157.578,137.82,0.0,6.6,0.87461447664014,2025-08-25,2,regular,mobile,email,2026-01-30,4,high,158,1,-4.0
U000220,58.67999999999999,37.19,0.0,6.4,0.6337764144512611,2025-12-17,1,value,mobile,search,2026-01-28,1,low,44,1,-2.0
U000221,0.0,0.0,0.0,6.4,,2025-06-06,3,premium,web,referral,2025-08-08,2,medium,238,0,171.0
U000222,54.834,54.690000000000005,0.0,6.6,0.9973738921107342,2025-08-27,1,value,nan,search,2026-01-30,5,medium,156,1,-4.0
U000223,94.702,107.26,0.0,6.6,1.13260543599924,2025-10-28,1,regular,mobile,referral,2026-01-30,2,medium,94,1,-4.0
U000224,44.608,9.99,0.0,6.6,0.22395086083213775,2025-06-24,2,value,mobile,organic,2026-01-27,6,medium,220,1,-1.0
U000225,98.006,17.19,0.0,6.6,0.17539742464747057,2025-11-02,2,value,web,organic,2026-01-30,2,low,89,1,-4.0
U000226,46.524,18.6,0.0,6.2,0.3997936548877999,2025-07-20,2,value,web,organic,2026-01-26,6,medium,194,1,0.0
U000227,0.0,0.0,0.0,6.6,,2025-11-23,2,value,mobile,organic,2025-12-16,0,low,68,0,41.0
U000228,0.0,0.0,0.0,6.2,,2025-09-27,3,value,web,email,2025-11-25,1,low,125,0,62.0
U000229,166.98200000000003,149.14,0.0,6.4,0.8931501598974737,2025-09-19,2,regular,web,paid_social,2026-01-30,4,high,133,1,-4.0
U000230,0.0,0.0,0.0,6.2,,2025-06-18,2,regular,web,paid_social,2025-11-17,4,high,226,0,70.0
U000231,0.0,0.0,0.0,6.6,,2025-08-29,2,value,mobile,search,2025-09-29,1,low,154,0,119.0
U000232,166.03799999999998,139.94,0.0,6.6,0.8428191136968647,2025-12-06,1,regular,web,search,2026-01-28,0,medium,55,1,-2.0
U000233,0.0,0.0,0.0,6.6,,2025-05-09,2,regular,mobile,paid_social,2025-09-10,4,low,266,0,138.0
U000234,7.6579999999999995,0.0,0.0,6.4,0.0,2025-11-11,1,value,mobile,referral,2026-01-05,2,low,80,0,21.0
U000235,64.178,82.98,0.0,6.6,1.2929664370968246,2025-09-05,2,value,mobile,paid_social,2026-01-30,3,medium,147,1,-4.0
U000236,0.0,0.0,0.0,6.6,,2025-11-01,1,value,mobile,paid_social,2025-12-02,1,low,90,0,55.0
U000237,62.848,0.0,0.0,6.4,0.0,2025-10-18,3,value,web,organic,2026-01-25,3,medium,104,1,1.0
U000238,116.98800000000001,123.57,0.0,6.6,1.0562621807364856,2025-08-21,2,regular,mobile,email,2026-01-29,5,high,162,1,-3.0
U000239,97.8,0.0,0.0,6.6,0.0,2025-07-21,3,premium,web,organic,2026-01-18,5,high,193,0,8.0
U000240,218.53400000000002,158.51999999999998,0.0,6.6,0.7253791172083061,2025-10-09,2,premium,mobile,search,2026-01-30,3,high,113,1,-4.0
U000241,23.05,0.0,0.0,6.6,0.0,2025-06-09,1,premium,web,referral,2026-01-05,6,high,235,0,21.0
U000242,0.0,0.0,0.0,6.6,,2025-09-28,3,regular,mobile,organic,2025-11-29,1,medium,124,0,58.0
U000243,0.0,0.0,0.0,6.6,,2025-05-28,2,value,mobile,organic,2025-10-28,5,low,247,0,90.0
U000244,0.0,0.0,0.0,6.6,,2025-10-15,3,value,web,search,2025-12-17,2,low,107,0,40.0
U000245,47.942,15.31,0.0,6.6,0.3193442075841642,2025-10-09,2,value,mobile,search,2026-01-27,3,low,113,1,-1.0
U000246,0.0,0.0,0.0,6.2,,2025-05-26,2,value,web,email,2025-09-25,3,low,249,0,123.0
U000247,41.751999999999995,0.0,0.0,6.6,0.0,2025-11-11,3,value,web,referral,2026-01-11,1,low,80,0,15.0
U000248,156.522,273.56,0.0,6.6,1.747741531541892,2025-08-17,2,regular,web,search,2026-01-30,5,high,166,1,-4.0
U000249,35.230000000000004,16.82,0.0,6.4,0.4774340051092818,2025-11-18,2,value,web,email,2026-01-29,2,low,73,1,-3.0
U000250,0.0,0.0,0.0,6.4,,2025-05-15,2,value,mobile,paid_social,,0,low,260,0,
U000251,87.798,128.12,0.0,6.6,1.4592587530467664,2025-06-19,2,regular,mobile,referral,2026-01-30,7,high,225,1,-4.0
U000252,71.72200000000001,6.16,0.0,6.6,0.08588717548311535,2025-09-05,3,value,web,organic,2026-01-26,4,medium,147,1,0.0
U000253,214.92,233.82,0.0,6.6,1.0879396984924623,2025-06-21,2,premium,mobile,search,2026-01-28,7,high,223,1,-2.0
U000254,63.486000000000004,48.19,0.0,6.6,0.7590649907066124,2025-07-26,2,value,mobile,organic,2026-01-29,6,medium,188,1,-3.0
U000255,162.65875112514414,92.24,0.0,6.6,0.567076774916547,2025-10-17,3,regular,mobile,organic,2026-01-30,3,medium,105,1,-4.0
U000256,0.0,0.0,0.0,6.4,,2025-06-10,2,value,web,paid_social,2025-07-11,0,low,234,0,199.0
U000257,136.952,121.62,0.0,6.6,0.8880483673111748,2025-10-22,2,regular,mobile,organic,2026-01-30,3,medium,100,1,-4.0
U000258,47.81,43.77,0.0,6.6,0.9154988496130517,2025-05-30,2,value,web,search,2026-01-29,8,medium,245,1,-3.0
U000259,51.562,43.519999999999996,0.0,6.4,0.84403242698111,2025-06-17,1,value,mobile,paid_social,2026-01-30,6,medium,227,1,-4.0
U000260,126.352,78.29,0.0,6.6,0.6196182094466254,2025-09-29,2,regular,mobile,organic,2026-01-30,3,high,123,1,-4.0
U000261,61.826,15.86,0.0,6.4,0.2565263804871737,2025-11-20,1,value,mobile,search,2026-01-26,2,low,71,1,0.0
U000262,58.784000000000006,43.870000000000005,0.0,6.4,0.7462915078933043,2025-06-16,1,value,web,paid_social,2026-01-29,6,medium,228,1,-3.0
U000263,264.402,65.7,0.0,6.6,0.24848526107971955,2025-07-19,2,premium,web,referral,2026-01-30,6,high,195,1,-4.0
U000264,20.817999999999998,0.0,0.0,6.6,0.0,2025-12-23,2,value,mobile,organic,2026-01-16,1,low,38,1,10.0
U000265,116.5325,41.599999999999994,0.0,5.5,0.3569819578229249,2026-01-08,3,regular,web,email,2026-01-29,1,low,22,1,-3.0
U000266,5.13,0.0,0.0,6.6,0.0,2025-09-27,2,regular,web,referral,2025-12-29,3,medium,125,0,28.0
U000267,49.036,64.35,0.0,6.6,1.3123011664899256,2025-08-25,1,value,mobile,paid_social,2026-01-30,5,medium,158,1,-4.0
U000268,113.65,100.45,0.0,6.6,0.8838539375274966,2025-07-31,3,regular,mobile,search,2026-01-30,5,high,183,1,-4.0
U000269,33.614,69.52000000000001,0.0,6.6,2.068185874933064,2025-10-05,1,value,web,paid_social,2026-01-30,3,low,117,1,-4.0
U000270,98.08,28.75,0.0,6.6,0.29312805872756936,2025-09-30,1,regular,web,referral,2026-01-26,4,medium,122,1,0.0
U000271,70.01599999999999,22.41,0.0,6.6,0.3200696983546618,2025-07-17,2,value,mobile,organic,2026-01-26,5,medium,197,1,0.0
U000272,0.0,0.0,0.0,6.6,,2025-05-10,2,value,web,email,2025-08-07,3,low,265,0,172.0
U000273,58.77,46.75,0.0,6.6,0.795473881231921,2025-06-12,3,value,web,email,2026-01-30,7,medium,232,1,-4.0
U000274,198.614,138.28,0.0,6.2,0.6962248381282287,2025-12-31,3,premium,web,search,2026-01-30,1,medium,30,1,-4.0
U000275,137.39000000000001,106.8,0.0,6.6,0.7773491520489118,2025-08-17,2,regular,web,paid_social,2026-01-29,5,high,166,1,-3.0
U000276,160.702,140.26,0.0,6.4,0.8727956092643526,2025-09-03,1,premium,mobile,search,2026-01-30,4,high,149,1,-4.0
U000277,0.0,0.0,0.0,6.6,,2025-08-30,2,regular,web,paid_social,2025-11-24,2,medium,153,0,63.0
U000278,99.96600000000001,37.76,0.0,6.6,0.3777284276654062,2025-11-17,2,regular,web,referral,2026-01-28,2,medium,74,1,-2.0
U000279,0.0,0.0,0.0,6.6,,2025-05-21,1,regular,web,organic,2025-11-17,6,medium,254,0,70.0
U000280,189.89,64.33,0.0,6.4,0.338775080309653,2025-05-25,2,premium,web,organic,2026-01-27,7,high,250,1,-1.0
U000281,144.874,99.08,0.0,6.6,0.683904634371937,2025-07-13,2,regular,web,organic,2026-01-28,6,high,201,1,-2.0
U000282,57.25,0.0,0.0,6.6,0.0,2025-09-04,1,value,mobile,email,2026-01-25,4,medium,148,1,1.0
U000283,156.6199204760049,303.6296023800245,0.0,6.6,1.9386397429983522,2025-10-20,2,regular,mobile,search,2026-01-29,2,medium,102,1,-3.0
U000284,23.241999999999997,0.0,0.0,6.4,0.0,2025-09-05,2,regular,web,referral,2026-01-07,4,high,147,0,19.0
U000285,41.602,0.0,0.0,6.4,0.0,2025-08-23,1,value,web,search,2026-01-22,5,medium,160,1,4.0
U000286,50.48,28.53,0.0,6.6,0.5651743264659271,2025-12-26,2,regular,web,organic,2026-01-26,0,low,35,1,0.0
U000287,85.47281111797727,24.53,0.0,6.4,0.2869918478069182,2025-06-14,3,value,web,email,2026-01-29,7,medium,230,1,-3.0
U000288,88.45,143.6,0.0,6.6,1.6235161107970604,2025-09-25,2,regular,mobile,search,2026-01-30,4,high,127,1,-4.0
U000289,0.0,0.0,0.0,6.6,,2025-09-18,3,value,web,search,2025-10-17,1,low,134,0,101.0
U000290,94.77000000000001,91.82,0.0,6.6,0.9688720059090428,2025-08-31,2,regular,mobile,organic,2026-01-29,4,high,152,1,-3.0
U000291,0.0,0.0,0.0,6.6,,2025-11-23,3,regular,mobile,organic,2025-12-21,0,low,68,0,36.0
U000292,149.774,94.19,0.0,6.6,0.6288808471430288,2025-07-11,1,regular,web,organic,2026-01-30,6,high,203,1,-4.0
U000293,52.25,0.0,0.0,6.4,0.0,2025-12-30,2,value,mobile,search,2026-01-21,1,low,31,1,5.0
U000294,271.632,141.45,0.0,6.6,0.5207412970489486,2025-07-27,1,premium,web,paid_social,2026-01-28,6,high,187,1,-2.0
U000295,108.576,66.71000000000001,0.0,6.6,0.6144083407014442,2025-09-18,2,regular,web,organic,2026-01-29,4,medium,134,1,-3.0
U000296,53.724000000000004,40.15,0.0,6.4,0.7473382473382473,2025-09-12,2,value,mobile,organic,2026-01-28,4,medium,140,1,-2.0
U000297,28.012,8.35,0.0,6.6,0.29808653434242466,2025-12-04,1,value,web,organic,2026-01-28,1,low,57,1,-2.0
U000298,0.0,0.0,0.0,6.6,,2025-08-23,3,value,mobile,search,2025-10-28,2,low,160,0,90.0
U000299,66.20599999999999,11.42,0.0,6.6,0.17249191916140533,2025-07-15,2,value,mobile,email,2026-01-30,6,medium,199,1,-4.0
U000300,88.81,43.379999999999995,0.0,6.6,0.4884585069248958,2025-05-10,2,regular,web,search,2026-01-29,8,high,265,1,-3.0
U000301,144.422,68.46,0.0,6.6,0.47402750273504035,2025-08-04,1,premium,mobile,organic,2026-01-28,5,high,179,1,-2.0
U000302,84.256,171.75,0.0,6.4,2.038430497531333,2025-11-28,2,regular,web,paid_social,2026-01-30,1,low,63,1,-4.0
U000303,168.102,82.18,0.0,6.6,0.48886985282745005,2025-05-07,2,regular,mobile,email,2026-01-28,8,high,268,1,-2.0
U000304,107.84,64.23,0.0,6.6,0.5956045994065282,2025-12-15,2,regular,web,referral,2026-01-30,1,low,46,1,-4.0
U000305,135.824,33.27,0.0,6.6,0.24494934621274592,2025-09-18,1,regular,web,referral,2026-01-27,4,high,134,1,-1.0
U000306,150.0,222.15,0.0,6.4,1.481,2025-06-09,3,regular,web,email,2026-01-29,6,high,235,1,-3.0
U000307,37.268,0.0,0.0,6.6,0.0,2025-07-19,3,value,mobile,paid_social,2026-01-21,6,medium,195,1,5.0
U000308,171.7,102.72,0.0,6.6,0.598252766453116,2025-09-21,2,premium,web,email,2026-01-29,4,high,131,1,-3.0
U000309,0.0,0.0,0.0,6.6,,2025-07-23,2,regular,mobile,organic,2025-12-22,5,high,191,0,35.0
U000310,142.64,66.11,0.0,6.6,0.4634744812114414,2025-06-01,3,regular,web,referral,2026-01-30,6,high,243,1,-4.0
U000311,193.43,107.28999999999999,0.0,6.6,0.5546709403918729,2025-10-19,3,premium,web,referral,2026-01-30,3,high,103,1,-4.0
U000312,0.0,0.0,0.0,6.6,,2025-10-20,2,regular,web,email,2025-11-13,1,low,102,0,74.0
U000313,44.704,13.66,0.0,6.2,0.30556549749463136,2025-06-03,3,value,web,search,2026-01-29,7,medium,241,1,-3.0
U000314,21.332,0.0,0.0,6.6,0.0,2025-07-14,3,regular,mobile,referral,2026-01-13,6,high,200,0,13.0
U000315,58.760000000000005,57.82,0.0,6.6,0.984002722940776,2025-07-05,3,value,web,organic,2026-01-30,6,medium,209,1,-4.0
U000316,72.968,83.3,0.0,6.4,1.1415963161933997,2025-10-17,2,regular,mobile,paid_social,2026-01-27,3,medium,105,1,-1.0
U000317,0.0,0.0,0.0,6.6,,2025-11-04,1,value,mobile,search,2025-12-11,0,low,87,0,46.0
U000318,120.258,118.03,0.0,6.6,0.9814731660263767,2025-11-03,1,regular,web,paid_social,2026-01-30,2,medium,88,1,-4.0
U000319,186.03199999999998,167.42000000000002,0.0,6.4,0.8999526963103124,2025-12-26,2,premium,mobile,paid_social,2026-01-30,1,low,35,1,-4.0
U000320,25.605999999999995,0.0,0.0,6.6,0.0,2025-11-13,2,value,mobile,search,2026-01-10,1,low,78,0,16.0
U000321,0.0,0.0,0.0,6.4,,2025-07-24,2,regular,mobile,organic,2025-10-13,2,medium,190,0,105.0
U000322,144.652,29.97,0.0,6.6,0.20718690374139315,2025-06-01,2,regular,web,organic,2026-01-30,7,high,243,1,-4.0
U000323,111.352,85.39,0.0,6.4,0.7668474746749048,2025-10-06,2,regular,mobile,paid_social,2026-01-29,3,medium,116,1,-3.0
U000324,51.260000000000005,0.0,0.0,6.6,0.0,2025-12-20,3,value,mobile,paid_social,2026-01-22,0,low,41,1,4.0
U000325,30.178000000000004,20.2,0.0,5.4,0.6693617867320564,2026-01-04,1,value,web,paid_social,2026-01-26,1,low,26,1,0.0
U000326,8.394,0.0,0.0,6.6,0.0,2025-07-01,1,regular,mobile,organic,2026-01-01,6,high,213,0,25.0
U000327,147.072,67.84,0.0,6.6,0.46127067014795475,2025-07-03,3,regular,web,referral,2026-01-27,7,high,211,1,-1.0
U000328,130.996,112.58000000000001,0.0,6.6,0.8594155546734252,2025-05-14,3,regular,mobile,paid_social,2026-01-30,8,high,261,1,-4.0
U000329,1.6039999999999999,0.0,0.0,6.4,0.0,2025-06-09,3,value,mobile,organic,2025-12-30,5,medium,235,0,27.0
U000330,105.566,85.66,0.0,6.6,0.8114355000663092,2025-09-21,3,regular,mobile,organic,2026-01-28,3,high,131,1,-2.0
U000331,61.59400000000001,69.6,0.0,6.4,1.1299801928759292,2025-09-19,3,value,mobile,search,2026-01-30,4,medium,133,1,-4.0
U000332,0.0,0.0,0.0,6.4,,2025-08-06,2,value,mobile,search,2025-10-05,1,low,177,0,113.0
U000333,94.832,61.120000000000005,0.0,6.6,0.644508182891851,2025-07-21,2,regular,mobile,organic,2026-01-28,5,high,193,1,-2.0
U000334,74.954,49.61,0.0,6.6,0.6618726152039919,2025-11-29,2,value,web,organic,2026-01-27,1,low,62,1,-1.0
U000335,0.0,0.0,0.0,6.6,,2025-08-28,2,regular,web,organic,2025-10-29,2,medium,155,0,89.0
U000336,173.122,112.86999999999999,0.0,6.6,0.6519679763403842,2025-11-23,3,premium,web,organic,2026-01-29,1,medium,68,1,-3.0
U000337,142.446,124.66999999999999,0.0,6.0,0.8752088510733892,2026-01-01,2,regular,web,organic,2026-01-30,1,low,29,1,-4.0
U000338,148.3,48.1,0.0,6.6,0.3243425488873904,2025-07-23,2,regular,mobile,referral,2026-01-27,6,high,191,1,-1.0
U000339,53.612,30.369999999999997,0.0,6.4,0.5664776542565096,2025-06-24,2,value,mobile,search,2026-01-30,7,medium,220,1,-4.0
U000340,52.788,54.67999999999999,0.0,6.2,1.0358414791240433,2025-12-30,1,value,web,search,2026-01-30,1,low,31,1,-4.0
U000341,71.21000000000001,36.89,0.0,6.2,0.5180452183682067,2025-10-11,1,value,web,paid_social,2026-01-30,3,medium,111,1,-4.0
U000342,77.296,63.92,0.0,6.4,0.8269509418339888,2025-07-17,1,regular,mobile,search,2026-01-28,6,high,197,1,-2.0
U000343,149.18800000000002,139.92000000000002,0.0,6.6,0.9378770410488779,2025-10-08,3,regular,web,organic,2026-01-30,3,high,114,1,-4.0
U000344,83.086,13.14,0.0,6.6,0.15814938738174905,2025-09-11,2,value,mobile,organic,2026-01-27,3,medium,141,1,-1.0
U000345,25.734,0.0,0.0,6.6,0.0,2025-12-18,3,value,mobile,organic,2026-01-09,1,low,43,0,17.0
U000346,61.488,98.46000000000001,0.0,6.6,1.6012880562060892,2025-07-08,2,value,web,paid_social,2026-01-30,6,medium,206,1,-4.0
U000347,114.00999999999999,75.28999999999999,1.0,5.5,0.6603806683624244,2026-01-08,1,regular,web,search,2026-01-28,1,low,22,1,-2.0
U000348,99.08000000000001,0.0,0.0,6.6,0.0,2025-12-25,1,regular,web,search,2026-01-23,1,low,36,1,3.0
U000349,51.066,55.36,0.0,6.6,1.0840872596247992,2025-06-19,3,regular,web,search,2026-01-28,7,high,225,1,-2.0
U000350,124.596,65.53,0.0,6.6,0.5259398375549776,2025-06-15,2,premium,web,email,2026-01-30,7,high,229,1,-4.0
U000351,70.98599999999999,37.64,0.0,6.6,0.5302454005015074,2025-09-15,3,value,web,organic,2026-01-29,4,medium,137,1,-3.0
U000352,0.0,0.0,0.0,6.6,,2025-05-16,1,regular,web,search,2025-09-16,4,medium,259,0,132.0
U000353,133.85399999999998,158.69,0.0,6.4,1.18554544503713,2025-07-18,2,regular,web,search,2026-01-29,6,high,196,1,-3.0
U000354,44.006,26.6,0.0,6.6,0.6044630277689407,2025-08-22,3,value,web,paid_social,2026-01-29,5,medium,161,1,-3.0
U000355,208.08599999999996,88.31,0.0,5.6,0.4243918379900619,2026-01-03,1,premium,mobile,paid_social,2026-01-30,1,medium,27,1,-4.0
U000356,46.86,30.26,0.0,5.5,0.6457533077251387,2026-01-09,2,value,web,paid_social,2026-01-29,1,low,21,1,-3.0
U000357,0.0,0.0,0.0,6.6,,2025-06-12,3,regular,mobile,organic,2025-09-11,3,medium,232,0,137.0
U000358,132.10999999999999,26.4,0.0,6.6,0.19983347210657787,2025-12-14,2,regular,web,search,2026-01-29,1,low,47,1,-3.0
U000359,203.658,228.65,0.0,6.6,1.1227155329032006,2025-05-27,2,premium,web,referral,2026-01-30,8,high,248,1,-4.0
U000360,76.7,68.05,0.0,6.4,0.8872229465449804,2025-11-08,2,regular,web,search,2026-01-30,2,medium,83,1,-4.0
U000361,8.708,0.0,0.0,6.6,0.0,2025-12-03,2,value,mobile,email,2025-12-30,1,low,58,0,27.0
U000362,50.898,0.0,0.0,6.6,0.0,2025-12-14,3,regular,web,search,2026-01-13,0,low,47,0,13.0
U000363,132.164,0.0,0.0,6.6,0.0,2025-06-30,3,regular,web,search,2026-01-22,7,high,214,1,4.0
U000364,122.90599999999999,35.410000000000004,0.0,6.4,0.28810635770426185,2025-12-15,2,regular,web,search,2026-01-29,0,low,46,1,-3.0
U000365,115.728,103.58,0.0,6.6,0.895029724872114,2025-06-03,3,regular,mobile,search,2026-01-29,7,high,241,1,-3.0
U000366,42.408,48.21,0.0,6.6,1.1368138087153368,2025-09-12,1,value,web,referral,2026-01-30,4,low,140,1,-4.0
U000367,121.49600000000001,135.38,0.0,6.6,1.1142753670902745,2025-08-30,1,regular,web,organic,2026-01-29,4,high,153,1,-3.0
U000368,223.11999999999998,113.47,0.0,6.2,0.5085604159196845,2025-07-23,2,premium,mobile,search,2026-01-30,6,high,191,1,-4.0
U000369,62.152,125.44,0.0,6.6,2.01827777062685,2025-05-10,3,value,web,paid_social,2026-01-30,8,medium,265,1,-4.0
U000370,93.78999999999999,109.99999999999999,0.0,6.6,1.1728329246188292,2025-11-14,1,regular,web,referral,2026-01-28,2,medium,77,1,-2.0
U000371,208.56800000000004,33.88,0.0,6.6,0.16244102642783168,2025-07-28,1,premium,mobile,paid_social,2026-01-29,6,high,186,1,-3.0
U000372,94.32000000000001,93.91,0.0,6.4,0.9956530958439355,2025-10-18,2,regular,web,email,2026-01-30,3,medium,104,1,-4.0
U000373,219.254,205.78,0.0,6.4,0.9385461610734582,2025-08-15,3,premium,web,referral,2026-01-30,5,high,168,1,-4.0
U000374,18.856,0.0,0.0,6.6,0.0,2025-08-06,1,regular,web,search,2026-01-09,5,high,177,0,17.0
U000375,235.16199999999998,148.88,0.0,6.6,0.6330954831137684,2025-12-13,2,premium,web,referral,2026-01-30,1,medium,48,1,-4.0
U000376,55.534000000000006,28.48,0.0,6.6,0.5128389815248315,2025-05-28,2,value,mobile,email,2026-01-30,8,medium,247,1,-4.0
U000377,29.866000000000003,0.0,0.0,6.6,0.0,2025-11-05,2,regular,mobile,organic,2026-01-08,2,medium,86,0,18.0
U000378,135.81,83.18,0.0,6.6,0.612473308298358,2025-11-08,1,regular,mobile,paid_social,2026-01-30,2,medium,83,1,-4.0
U000379,118.16,62.79,0.0,6.6,0.5313981042654029,2025-08-08,1,regular,web,organic,2026-01-27,5,high,175,1,-1.0
U000380,199.778,52.54,0.0,6.6,0.2629919210323459,2025-07-09,2,premium,mobile,paid_social,2026-01-28,4,high,205,1,-2.0
U000381,158.55599999999998,13.54,0.0,6.6,0.08539569615782437,2025-05-06,2,regular,mobile,organic,2026-01-26,8,high,269,1,0.0
U000382,66.822,36.99,0.0,6.2,0.5535602047229954,2025-12-26,3,regular,web,paid_social,2026-01-26,1,low,35,1,0.0
U000383,85.208,120.22999999999999,0.0,6.4,1.4110177448126935,2025-12-28,2,regular,mobile,search,2026-01-28,1,low,33,1,-2.0
U000384,0.0,0.0,0.0,6.4,,2025-07-04,2,regular,mobile,paid_social,2025-12-07,5,high,210,0,50.0
U000385,151.48,132.68,0.0,6.6,0.8758912067599685,2025-05-13,3,regular,mobile,organic,2026-01-30,7,high,262,1,-4.0
U000386,0.0,0.0,0.0,6.6,,2025-06-04,2,value,web,paid_social,2025-07-10,1,low,240,0,200.0
U000387,209.01799999999997,115.8,0.0,6.4,0.5540192710675637,2025-05-21,2,regular,web,search,2026-01-30,8,high,254,1,-4.0
U000388,252.58200000000002,111.66,0.0,6.6,0.4420742570729505,2025-11-29,3,premium,mobile,paid_social,2026-01-30,1,high,62,1,-4.0
U000389,82.964,34.25,0.0,6.6,0.4128296610578082,2025-12-14,1,regular,mobile,organic,2026-01-28,1,low,47,1,-2.0
U000390,114.43199999999999,79.46000000000001,0.0,6.6,0.6943861856823268,2025-06-12,2,regular,web,organic,2026-01-30,7,high,232,1,-4.0
U000391,75.084,69.24,0.0,6.0,0.9221671727665014,2025-11-08,3,regular,web,search,2026-01-30,2,medium,83,1,-4.0
U000392,119.44200000000001,152.65,0.0,6.6,1.2780261549538687,2025-06-18,1,regular,mobile,email,2026-01-30,6,high,226,1,-4.0
U000393,0.0,0.0,0.0,6.6,,2025-08-05,2,value,web,organic,2025-09-09,0,low,178,0,139.0
U000394,0.0,0.0,0.0,6.6,,2025-10-02,1,regular,web,paid_social,2025-11-03,1,low,120,0,84.0
U000395,5.85,0.0,0.0,6.4,0.0,2025-11-01,1,regular,mobile,organic,2025-12-31,2,low,90,0,26.0
U000396,61.614,104.14,0.0,6.6,1.6902002791573345,2025-12-10,2,value,web,paid_social,2026-01-30,0,low,51,1,-4.0
U000397,54.016000000000005,35.91,0.0,6.6,0.6648030213270141,2025-05-16,2,value,web,organic,2026-01-28,8,medium,259,1,-2.0
U000398,117.02799999999999,103.33,0.0,6.4,0.8829510886283625,2025-06-23,3,regular,web,search,2026-01-29,7,high,221,1,-3.0
U000399,94.18199999999999,84.28,0.0,6.6,0.8948631373298508,2025-07-14,3,regular,mobile,search,2026-01-30,6,high,200,1,-4.0
U000400,0.0,0.0,0.0,6.4,,2025-07-21,3,regular,web,organic,2025-11-24,4,high,193,0,63.0
U000401,15.7225,0.0,0.0,5.25,0.0,2026-01-10,2,value,mobile,search,2026-01-15,1,low,20,1,11.0
U000402,140.81,70.41,0.0,6.6,0.5000355088417016,2025-11-16,2,regular,mobile,search,2026-01-30,2,medium,75,1,-4.0
U000403,113.524,33.42,0.0,6.6,0.29438708995454704,2025-07-24,2,regular,mobile,search,2026-01-29,6,high,190,1,-3.0
U000404,63.242,0.0,1.0,5.4,0.0,2026-01-03,1,regular,web,email,2026-01-25,0,low,27,1,1.0
U000405,100.98800000000001,30.28,0.0,6.6,0.2998376044678575,2025-09-07,3,regular,web,search,2026-01-30,3,high,145,1,-4.0
